ticker,entry_time,exit_time,entry_price,exit_price,peak_price,pnl,pnl_pct,bars_to_exit,peak_capture,vol_div,rsi_div,bb_touch,exit_reason
BTC/USDT,2026-01-21 23:45:00+00:00,2026-01-22 02:45:00+00:00,89456.1,89941.4,90355.0,485.3,0.5425,12,53.99,True,True,True,adx_dm_bearish_cross
BTC/USDT,2026-01-22 04:45:00+00:00,2026-01-22 07:15:00+00:00,89994.6,89963.2,90208.2,-31.4,-0.0349,10,0.0,True,True,True,bearish_vol_divergence
BTC/USDT,2026-01-23 23:30:00+00:00,2026-01-24 00:45:00+00:00,89519.8,89452.5,89639.0,-67.3,-0.0752,5,0.0,True,True,True,adx_dm_bearish_cross
BTC/USDT,2026-01-28 01:00:00+00:00,2026-01-28 02:45:00+00:00,89383.9,89288.0,89495.0,-95.9,-0.1073,7,0.0,True,True,True,adx_dm_bearish_cross
BTC/USDT,2026-01-28 06:15:00+00:00,2026-01-28 08:45:00+00:00,89187.9,88924.9,89394.0,-263.0,-0.2949,10,0.0,True,True,True,adx_dm_bearish_cross
BTC/USDT,2026-01-31 03:45:00+00:00,2026-01-31 06:00:00+00:00,84013.0,83992.2,84140.0,-20.8,-0.0248,9,0.0,True,True,True,adx_dm_bearish_cross
BTC/USDT,2026-02-01 07:15:00+00:00,2026-02-01 10:30:00+00:00,78218.0,78387.4,79232.0,169.4,0.2166,13,16.71,True,True,True,bearish_vol_divergence
BTC/USDT,2026-02-01 15:00:00+00:00,2026-02-01 17:30:00+00:00,77621.0,77480.3,78266.1,-140.7,-0.1813,10,-21.81,True,True,True,bearish_vol_divergence
BTC/USDT,2026-02-01 20:00:00+00:00,2026-02-01 22:30:00+00:00,77199.9,77469.5,77796.8,269.6,0.3492,10,45.17,True,True,True,bearish_vol_divergence
BTC/USDT,2026-02-07 22:30:00+00:00,2026-02-07 23:00:00+00:00,69403.2,69068.0,69571.7,-335.2,-0.483,2,0.0,True,True,True,adx_dm_bearish_cross
BTC/USDT,2026-02-08 16:00:00+00:00,2026-02-08 16:15:00+00:00,70989.6,71152.1,71253.0,162.5,0.2289,1,0.0,True,True,True,adx_dm_bearish_cross
BTC/USDT,2026-02-09 23:15:00+00:00,2026-02-10 01:30:00+00:00,70288.3,70471.6,70533.2,183.3,0.2608,9,0.0,True,True,True,adx_dm_bearish_cross
BTC/USDT,2026-02-10 06:45:00+00:00,2026-02-10 10:30:00+00:00,68919.4,68998.0,69422.2,78.6,0.114,15,15.63,True,True,True,adx_dm_bearish_cross
BTC/USDT,2026-02-10 11:45:00+00:00,2026-02-10 14:30:00+00:00,68530.9,68231.9,69588.5,-299.0,-0.4363,11,-28.27,True,True,True,adx_dm_bearish_cross
BTC/USDT,2026-02-11 03:15:00+00:00,2026-02-11 07:30:00+00:00,68290.1,67172.0,68561.0,-1118.1,-1.6373,17,0.0,True,True,True,bearish_vol_divergence
BTC/USDT,2026-02-12 04:15:00+00:00,2026-02-12 06:45:00+00:00,67214.4,67120.0,67590.9,-94.4,-0.1404,10,-25.07,True,True,True,bearish_vol_divergence
BTC/USDT,2026-02-16 11:00:00+00:00,2026-02-16 13:15:00+00:00,68520.0,68622.5,70118.0,102.5,0.1496,9,6.41,True,True,True,adx_dm_bearish_cross
BTC/USDT,2026-02-17 04:15:00+00:00,2026-02-17 07:15:00+00:00,68600.0,68214.9,68711.1,-385.1,-0.5614,12,0.0,True,True,True,bearish_vol_divergence
BTC/USDT,2026-02-17 11:30:00+00:00,2026-02-17 12:45:00+00:00,67743.0,67920.7,68302.0,177.7,0.2623,5,31.79,True,True,True,adx_dm_bearish_cross
BTC/USDT,2026-02-18 10:30:00+00:00,2026-02-18 11:00:00+00:00,67779.9,67395.7,68042.1,-384.2,-0.5668,2,0.0,True,True,True,adx_dm_bearish_cross
BTC/USDT,2026-02-18 16:00:00+00:00,2026-02-18 18:30:00+00:00,67071.9,66347.2,67711.3,-724.7,-1.0805,10,-100.0,True,True,True,adx_dm_bearish_cross
BTC/USDT,2026-02-23 14:30:00+00:00,2026-02-23 18:30:00+00:00,65831.8,64888.9,66245.0,-942.9,-1.4323,16,-100.0,True,True,True,bearish_vol_divergence
BTC/USDT,2026-02-24 21:00:00+00:00,2026-02-24 21:30:00+00:00,64236.6,64009.0,64463.0,-227.6,-0.3543,2,0.0,True,True,True,adx_dm_bearish_cross
BTC/USDT,2026-02-27 10:00:00+00:00,2026-02-27 16:00:00+00:00,66872.4,65896.5,67416.0,-975.9,-1.4593,24,-100.0,True,True,True,adx_dm_bearish_cross
BTC/USDT,2026-02-28 03:00:00+00:00,2026-02-28 05:30:00+00:00,65857.9,65564.5,65975.6,-293.4,-0.4455,10,0.0,True,True,True,bearish_vol_divergence
BTC/USDT,2026-03-03 02:30:00+00:00,2026-03-03 05:00:00+00:00,68457.5,68388.0,68628.0,-69.5,-0.1015,10,0.0,True,True,True,bearish_vol_divergence
BTC/USDT,2026-03-04 00:00:00+00:00,2026-03-04 02:30:00+00:00,68111.4,68131.3,68897.7,19.9,0.0292,10,2.53,True,True,True,adx_dm_bearish_cross
BTC/USDT,2026-03-06 04:00:00+00:00,2026-03-06 06:30:00+00:00,70912.9,70668.0,71119.4,-244.9,-0.3454,10,0.0,True,True,True,bearish_vol_divergence
BTC/USDT,2026-03-11 03:15:00+00:00,2026-03-11 05:30:00+00:00,69532.1,69540.7,70278.3,8.6,0.0124,9,1.15,True,True,True,adx_dm_bearish_cross
BTC/USDT,2026-03-11 11:00:00+00:00,2026-03-11 11:45:00+00:00,69598.3,69175.9,69679.6,-422.4,-0.6069,3,0.0,True,True,True,adx_dm_bearish_cross
BTC/USDT,2026-03-12 01:15:00+00:00,2026-03-12 03:45:00+00:00,69898.3,69445.3,69999.8,-453.0,-0.6481,10,0.0,True,True,True,bearish_vol_divergence
BTC/USDT,2026-03-16 08:00:00+00:00,2026-03-16 08:15:00+00:00,73511.1,73360.0,73772.1,-151.1,-0.2055,1,0.0,True,True,True,adx_dm_bearish_cross
BTC/USDT,2026-03-17 22:45:00+00:00,2026-03-18 03:30:00+00:00,74309.8,74483.6,74668.6,173.8,0.2339,19,0.0,True,True,True,bearish_vol_divergence
BTC/USDT,2026-03-19 03:45:00+00:00,2026-03-19 04:00:00+00:00,71214.0,70869.0,71310.6,-345.0,-0.4845,1,0.0,True,True,True,adx_dm_bearish_cross
BTC/USDT,2026-03-21 02:45:00+00:00,2026-03-21 05:30:00+00:00,70732.3,70768.5,70832.1,36.2,0.0512,11,0.0,True,True,True,bearish_vol_divergence
BTC/USDT,2026-03-21 07:45:00+00:00,2026-03-21 08:30:00+00:00,70712.9,70604.3,70760.0,-108.6,-0.1536,3,0.0,True,True,True,adx_dm_bearish_cross
BTC/USDT,2026-03-23 15:45:00+00:00,2026-03-23 19:30:00+00:00,70133.0,70902.9,71247.0,769.9,1.0978,15,69.11,True,True,True,bearish_vol_divergence
BTC/USDT,2026-03-27 07:30:00+00:00,2026-03-27 08:15:00+00:00,68590.1,68239.0,68948.9,-351.1,-0.5119,3,-97.85,True,True,True,adx_dm_bearish_cross
BTC/USDT,2026-03-28 03:00:00+00:00,2026-03-28 05:30:00+00:00,66127.9,66336.8,66392.3,208.9,0.3159,10,0.0,True,True,True,adx_dm_bearish_cross
BTC/USDT,2026-03-28 08:30:00+00:00,2026-03-28 09:15:00+00:00,66432.5,66361.6,66564.9,-70.9,-0.1067,3,0.0,True,True,True,adx_dm_bearish_cross
BTC/USDT,2026-03-31 08:00:00+00:00,2026-03-31 15:45:00+00:00,67353.0,66733.1,67775.5,-619.9,-0.9204,31,-100.0,True,True,True,adx_dm_bearish_cross
BTC/USDT,2026-04-02 20:00:00+00:00,2026-04-02 22:15:00+00:00,66891.1,66904.9,67100.0,13.8,0.0206,9,0.0,True,True,True,adx_dm_bearish_cross
BTC/USDT,2026-04-03 01:00:00+00:00,2026-04-03 01:30:00+00:00,66824.4,66560.0,66897.0,-264.4,-0.3957,2,0.0,True,True,True,adx_dm_bearish_cross
BTC/USDT,2026-04-08 03:45:00+00:00,2026-04-08 07:30:00+00:00,71300.0,71654.0,71950.5,354.0,0.4965,15,54.42,True,True,True,bearish_vol_divergence
BTC/USDT,2026-04-09 14:00:00+00:00,2026-04-09 18:00:00+00:00,70788.1,71894.1,72550.0,1106.0,1.5624,16,62.77,True,True,True,bearish_vol_divergence
BTC/USDT,2026-04-10 03:00:00+00:00,2026-04-10 03:15:00+00:00,71851.8,71824.6,72021.9,-27.2,-0.0379,1,0.0,True,True,True,adx_dm_bearish_cross
BTC/USDT,2026-04-10 21:00:00+00:00,2026-04-10 22:30:00+00:00,73078.6,72859.7,73360.8,-218.9,-0.2995,6,0.0,True,True,True,adx_dm_bearish_cross
BTC/USDT,2026-04-15 23:15:00+00:00,2026-04-16 01:30:00+00:00,74738.5,74680.4,74870.0,-58.1,-0.0777,9,0.0,True,True,True,adx_dm_bearish_cross
BTC/USDT,2026-04-17 02:30:00+00:00,2026-04-17 05:00:00+00:00,74668.7,74615.6,74850.0,-53.1,-0.0711,10,0.0,True,True,True,bearish_vol_divergence
BTC/USDT,2026-04-20 13:15:00+00:00,2026-04-20 20:30:00+00:00,75190.1,76245.8,76564.2,1055.7,1.404,29,76.83,True,True,True,bearish_vol_divergence
BTC/USDT,2026-04-28 05:30:00+00:00,2026-04-28 06:30:00+00:00,76860.7,76605.6,77075.7,-255.1,-0.3319,4,0.0,True,True,True,adx_dm_bearish_cross
BTC/USDT,2026-04-28 10:30:00+00:00,2026-04-28 11:00:00+00:00,76610.1,76458.7,76639.0,-151.4,-0.1976,2,0.0,True,True,True,adx_dm_bearish_cross
BTC/USDT,2026-04-28 15:30:00+00:00,2026-04-28 17:00:00+00:00,75942.5,76033.4,76233.3,90.9,0.1197,6,0.0,True,True,True,adx_dm_bearish_cross
BTC/USDT,2026-04-30 11:15:00+00:00,2026-04-30 14:15:00+00:00,76112.6,76348.3,76660.0,235.7,0.3097,12,43.06,True,True,True,bearish_vol_divergence
BTC/USDT,2026-05-04 23:00:00+00:00,2026-05-04 23:15:00+00:00,79923.9,79958.7,80068.2,34.8,0.0435,1,0.0,True,True,True,adx_dm_bearish_cross
BTC/USDT,2026-05-06 13:15:00+00:00,2026-05-06 13:30:00+00:00,81955.6,81916.3,82180.1,-39.3,-0.048,1,0.0,True,True,True,adx_dm_bearish_cross
BTC/USDT,2026-05-11 20:30:00+00:00,2026-05-11 21:00:00+00:00,81820.2,81722.2,81926.4,-98.0,-0.1198,2,0.0,True,True,True,adx_dm_bearish_cross
BTC/USDT,2026-05-12 23:45:00+00:00,2026-05-13 05:15:00+00:00,80492.9,81119.5,81297.7,626.6,0.7785,22,77.86,True,True,True,bearish_vol_divergence
BTC/USDT,2026-05-14 04:30:00+00:00,2026-05-14 07:00:00+00:00,79379.6,79752.4,79999.0,372.8,0.4696,10,60.19,True,True,True,bearish_vol_divergence
BTC/USDT,2026-05-14 09:30:00+00:00,2026-05-14 12:00:00+00:00,79676.1,79365.0,79767.0,-311.1,-0.3905,10,0.0,True,True,True,bearish_vol_divergence
BTC/USDT,2026-05-14 21:00:00+00:00,2026-05-14 23:00:00+00:00,81331.3,81250.0,81558.1,-81.3,-0.1,8,0.0,True,True,True,adx_dm_bearish_cross
BTC/USDT,2026-05-16 02:30:00+00:00,2026-05-16 03:30:00+00:00,79092.0,79082.3,79188.2,-9.7,-0.0123,4,0.0,True,True,True,adx_dm_bearish_cross
BTC/USDT,2026-05-26 15:45:00+00:00,2026-05-26 17:15:00+00:00,76519.3,76072.5,76720.1,-446.8,-0.5839,6,0.0,True,True,True,adx_dm_bearish_cross
BTC/USDT,2026-05-28 22:15:00+00:00,2026-05-28 23:45:00+00:00,73616.5,73621.8,73726.2,5.3,0.0072,6,0.0,True,True,True,adx_dm_bearish_cross
BTC/USDT,2026-05-29 03:15:00+00:00,2026-05-29 07:30:00+00:00,73396.2,73412.0,73932.0,15.8,0.0215,17,2.95,True,True,True,bearish_vol_divergence
BTC/USDT,2026-06-03 16:15:00+00:00,2026-06-03 18:45:00+00:00,65608.8,66033.8,66228.7,425.0,0.6478,10,68.56,True,True,True,bearish_vol_divergence
BTC/USDT,2026-06-04 17:15:00+00:00,2026-06-04 18:30:00+00:00,63227.3,63920.2,64109.6,692.9,1.0959,5,78.53,True,True,True,adx_dm_bearish_cross
BTC/USDT,2026-06-04 23:15:00+00:00,2026-06-05 00:30:00+00:00,63462.5,63704.9,63981.9,242.4,0.382,5,46.67,True,True,True,adx_dm_bearish_cross
BTC/USDT,2026-06-06 03:00:00+00:00,2026-06-06 03:15:00+00:00,60881.8,60798.4,60971.7,-83.4,-0.137,1,0.0,True,True,True,adx_dm_bearish_cross
BTC/USDT,2026-06-10 04:45:00+00:00,2026-06-10 06:30:00+00:00,61297.3,61437.6,61480.0,140.3,0.2289,7,0.0,True,True,True,adx_dm_bearish_cross
BTC/USDT,2026-06-10 09:45:00+00:00,2026-06-10 12:15:00+00:00,61332.2,61164.9,61459.9,-167.3,-0.2728,10,0.0,True,True,True,bearish_vol_divergence
BTC/USDT,2026-06-10 17:30:00+00:00,2026-06-10 18:30:00+00:00,61746.5,61786.4,62167.9,39.9,0.0646,4,9.47,True,True,True,adx_dm_bearish_cross
BTC/USDT,2026-06-10 22:30:00+00:00,2026-06-11 07:00:00+00:00,61559.4,62653.4,62999.0,1094.0,1.7771,34,75.99,True,True,True,bearish_vol_divergence
BTC/USDT,2026-06-12 19:45:00+00:00,2026-06-12 23:15:00+00:00,63585.1,63456.5,63701.8,-128.6,-0.2022,14,0.0,True,True,True,bearish_vol_divergence
BTC/USDT,2026-06-17 03:00:00+00:00,2026-06-17 04:15:00+00:00,65819.3,65903.9,65917.5,84.6,0.1285,5,0.0,True,True,True,adx_dm_bearish_cross
CELO/USDT,2022-05-09 00:00:00+00:00,2022-06-09 00:00:00+00:00,1.882,1.256,2.362,-0.626,-33.2625,31,-100.0,True,True,True,adx_dm_bearish_cross
CELO/USDT,2022-10-19 00:00:00+00:00,2022-10-28 00:00:00+00:00,0.691,0.713,0.747,0.022,3.1838,9,39.29,True,True,True,adx_dm_bearish_cross
CELO/USDT,2023-10-09 00:00:00+00:00,2023-11-15 00:00:00+00:00,0.4202,0.563,0.636,0.1428,33.9838,37,66.17,True,True,True,adx_dm_bearish_cross
CELO/USDT,2024-10-25 00:00:00+00:00,2024-11-13 00:00:00+00:00,0.6448,0.6542,0.7393,0.0094,1.4578,19,9.95,True,True,True,adx_dm_bearish_cross
CELO/USDT,2025-01-28 00:00:00+00:00,2025-02-13 00:00:00+00:00,0.5153,0.4504,0.5685,-0.0649,-12.5946,16,-100.0,True,True,True,bearish_vol_divergence
CELO/USDT,2025-06-21 00:00:00+00:00,2025-07-02 00:00:00+00:00,0.2619,0.2751,0.2812,0.0132,5.0401,11,68.39,True,True,True,bearish_vol_divergence
CELO/USDT,2025-09-25 00:00:00+00:00,2025-10-16 00:00:00+00:00,0.2485,0.2598,0.501,0.0113,4.5473,21,4.48,True,True,True,adx_dm_bearish_cross
CELO/USDT,2025-11-16 00:00:00+00:00,2025-12-04 00:00:00+00:00,0.1942,0.1717,0.2059,-0.0225,-11.586,18,-100.0,True,True,True,bearish_vol_divergence
CFX/USDT,2022-01-08 00:00:00+00:00,2022-01-16 00:00:00+00:00,0.1762,0.1854,0.1968,0.0092,5.2324,8,44.76,True,True,True,adx_dm_bearish_cross
CFX/USDT,2022-09-18 00:00:00+00:00,2022-09-28 00:00:00+00:00,0.0432,0.0417,0.0499,-0.0014,-3.2901,10,-21.16,True,True,True,adx_dm_bearish_cross
CFX/USDT,2022-10-10 00:00:00+00:00,2022-10-11 00:00:00+00:00,0.0392,0.0382,0.0419,-0.001,-2.4521,1,-35.42,True,True,True,adx_dm_bearish_cross
CFX/USDT,2023-08-16 00:00:00+00:00,2023-09-03 00:00:00+00:00,0.1564,0.1201,0.1756,-0.0362,-23.1807,18,-100.0,True,True,True,adx_dm_bearish_cross
CFX/USDT,2025-06-22 00:00:00+00:00,2025-08-14 00:00:00+00:00,0.0637,0.1783,0.2798,0.1146,179.843,53,53.01,True,True,True,adx_dm_bearish_cross
CHZ/USDT,2025-06-29 04:00:00+00:00,2025-06-29 07:45:00+00:00,0.0353,0.0353,0.0354,0.0,0.085,15,0.0,True,True,True,adx_dm_bearish_cross
CHZ/USDT,2025-06-30 05:15:00+00:00,2025-06-30 06:30:00+00:00,0.0359,0.0359,0.0361,-0.0,-0.1392,5,0.0,True,True,True,adx_dm_bearish_cross
CHZ/USDT,2025-07-02 12:15:00+00:00,2025-07-02 23:00:00+00:00,0.0345,0.0367,0.0371,0.0022,6.3787,43,83.65,True,True,True,bearish_vol_divergence
CHZ/USDT,2025-07-05 05:15:00+00:00,2025-07-05 07:45:00+00:00,0.0349,0.0352,0.0352,0.0003,0.745,10,76.47,True,True,True,bearish_vol_divergence
CHZ/USDT,2025-07-09 03:30:00+00:00,2025-07-09 04:00:00+00:00,0.0357,0.0356,0.0358,-0.0001,-0.3642,2,0.0,True,True,True,adx_dm_bearish_cross
CHZ/USDT,2025-07-12 13:15:00+00:00,2025-07-12 20:15:00+00:00,0.0396,0.0394,0.0401,-0.0001,-0.2528,28,-18.87,True,True,True,bearish_vol_divergence
CHZ/USDT,2025-07-13 04:15:00+00:00,2025-07-13 09:15:00+00:00,0.0396,0.0402,0.0407,0.0006,1.488,20,58.42,True,True,True,bearish_vol_divergence
CHZ/USDT,2025-07-19 11:45:00+00:00,2025-07-19 15:30:00+00:00,0.0424,0.0422,0.0426,-0.0001,-0.3306,15,0.0,True,True,True,bearish_vol_divergence
CHZ/USDT,2025-07-25 04:00:00+00:00,2025-07-25 08:00:00+00:00,0.0402,0.0408,0.0411,0.0006,1.4421,16,69.05,True,True,True,adx_dm_bearish_cross
CHZ/USDT,2025-07-29 13:45:00+00:00,2025-07-29 17:00:00+00:00,0.0416,0.0413,0.042,-0.0003,-0.6737,13,-60.87,True,True,True,bearish_vol_divergence
CHZ/USDT,2025-07-29 18:45:00+00:00,2025-07-30 00:00:00+00:00,0.041,0.0412,0.0413,0.0002,0.3901,21,50.0,True,True,True,bearish_vol_divergence
CHZ/USDT,2025-08-01 08:00:00+00:00,2025-08-01 11:30:00+00:00,0.0375,0.0379,0.038,0.0004,1.12,14,87.5,True,True,True,bearish_vol_divergence
CHZ/USDT,2025-08-01 13:45:00+00:00,2025-08-01 15:15:00+00:00,0.0375,0.038,0.0385,0.0006,1.5208,6,56.44,True,True,True,adx_dm_bearish_cross
CHZ/USDT,2025-08-01 20:00:00+00:00,2025-08-01 21:45:00+00:00,0.0378,0.0381,0.0384,0.0003,0.6875,7,47.27,True,True,True,adx_dm_bearish_cross
CHZ/USDT,2025-08-02 05:30:00+00:00,2025-08-02 06:00:00+00:00,0.038,0.038,0.0381,-0.0001,-0.2365,2,0.0,True,True,True,adx_dm_bearish_cross
CHZ/USDT,2025-08-06 10:45:00+00:00,2025-08-06 13:30:00+00:00,0.0386,0.0385,0.0388,-0.0001,-0.2073,11,-32.0,True,True,True,bearish_vol_divergence
CHZ/USDT,2025-08-07 17:45:00+00:00,2025-08-08 00:15:00+00:00,0.0399,0.0408,0.0412,0.0009,2.1788,26,67.97,True,True,True,bearish_vol_divergence
CHZ/USDT,2025-08-10 20:45:00+00:00,2025-08-11 00:30:00+00:00,0.0431,0.0431,0.0432,0.0001,0.1393,15,0.0,True,True,True,bearish_vol_divergence
CHZ/USDT,2025-08-12 23:45:00+00:00,2025-08-13 03:00:00+00:00,0.0432,0.0432,0.0435,0.0001,0.1622,13,18.42,True,True,True,bearish_vol_divergence
CHZ/USDT,2025-08-13 19:00:00+00:00,2025-08-13 19:45:00+00:00,0.0439,0.0442,0.0442,0.0003,0.7747,3,100.0,True,True,True,adx_dm_bearish_cross
CHZ/USDT,2025-08-22 03:45:00+00:00,2025-08-22 04:45:00+00:00,0.0394,0.0394,0.0396,0.0,0.1016,4,16.67,True,True,True,adx_dm_bearish_cross
CHZ/USDT,2025-08-22 08:45:00+00:00,2025-08-22 09:15:00+00:00,0.0395,0.0394,0.0396,-0.0001,-0.1519,2,0.0,True,True,True,adx_dm_bearish_cross
CHZ/USDT,2025-08-23 17:15:00+00:00,2025-08-23 21:00:00+00:00,0.0416,0.0418,0.0421,0.0002,0.5049,15,39.62,True,True,True,bearish_vol_divergence
CHZ/USDT,2025-08-23 22:15:00+00:00,2025-08-23 22:30:00+00:00,0.0418,0.0418,0.0418,-0.0,-0.0239,1,0.0,True,True,True,adx_dm_bearish_cross
CHZ/USDT,2025-08-28 10:45:00+00:00,2025-08-28 11:30:00+00:00,0.0401,0.0401,0.0401,-0.0,-0.0499,3,0.0,True,True,True,adx_dm_bearish_cross
CHZ/USDT,2025-08-29 05:30:00+00:00,2025-08-29 10:00:00+00:00,0.0404,0.0393,0.0405,-0.0011,-2.7737,18,0.0,True,True,True,bearish_vol_divergence
CHZ/USDT,2025-08-30 01:15:00+00:00,2025-08-30 03:45:00+00:00,0.0389,0.0394,0.0396,0.0005,1.2593,10,68.06,True,True,True,bearish_vol_divergence
CHZ/USDT,2025-08-30 08:45:00+00:00,2025-08-30 09:15:00+00:00,0.0395,0.0395,0.0396,-0.0,-0.1013,2,0.0,True,True,True,adx_dm_bearish_cross
CHZ/USDT,2025-08-30 14:00:00+00:00,2025-08-30 16:30:00+00:00,0.0391,0.0394,0.0396,0.0003,0.7165,10,53.85,True,True,True,bearish_vol_divergence
CHZ/USDT,2025-09-01 13:00:00+00:00,2025-09-01 15:30:00+00:00,0.0394,0.0391,0.0396,-0.0003,-0.8378,10,-100.0,True,True,True,bearish_vol_divergence
CHZ/USDT,2025-09-02 11:00:00+00:00,2025-09-02 15:30:00+00:00,0.0394,0.0389,0.0398,-0.0005,-1.3452,18,-100.0,True,True,True,adx_dm_bearish_cross
CHZ/USDT,2025-09-03 01:30:00+00:00,2025-09-03 03:15:00+00:00,0.039,0.0392,0.0395,0.0001,0.3586,7,33.33,True,True,True,adx_dm_bearish_cross
CHZ/USDT,2025-09-03 19:30:00+00:00,2025-09-03 20:30:00+00:00,0.0399,0.0399,0.04,0.0,0.1003,4,0.0,True,True,True,adx_dm_bearish_cross
CHZ/USDT,2025-09-06 03:45:00+00:00,2025-09-06 06:15:00+00:00,0.0396,0.0392,0.0396,-0.0004,-0.9603,10,0.0,True,True,True,bearish_vol_divergence
CHZ/USDT,2025-09-06 08:45:00+00:00,2025-09-06 09:00:00+00:00,0.0392,0.039,0.0392,-0.0001,-0.3827,1,0.0,True,True,True,adx_dm_bearish_cross
CHZ/USDT,2025-09-06 13:45:00+00:00,2025-09-06 15:00:00+00:00,0.0391,0.0391,0.0393,-0.0,-0.0256,5,-5.0,True,True,True,adx_dm_bearish_cross
CHZ/USDT,2025-09-07 07:00:00+00:00,2025-09-07 09:30:00+00:00,0.0395,0.0396,0.0399,0.0001,0.1772,10,19.44,True,True,True,adx_dm_bearish_cross
CHZ/USDT,2025-09-07 12:00:00+00:00,2025-09-07 14:30:00+00:00,0.0398,0.04,0.0401,0.0003,0.6541,10,72.22,True,True,True,bearish_vol_divergence
CHZ/USDT,2025-09-10 06:00:00+00:00,2025-09-10 09:15:00+00:00,0.0422,0.0422,0.0426,-0.0001,-0.142,13,-15.38,True,True,True,bearish_vol_divergence
CHZ/USDT,2025-09-11 11:30:00+00:00,2025-09-11 15:45:00+00:00,0.0422,0.0418,0.0425,-0.0004,-0.996,17,-100.0,True,True,True,bearish_vol_divergence
CHZ/USDT,2025-09-12 04:00:00+00:00,2025-09-12 06:30:00+00:00,0.0424,0.0429,0.0431,0.0004,1.0603,10,72.58,True,True,True,bearish_vol_divergence
CHZ/USDT,2025-09-13 01:45:00+00:00,2025-09-13 04:15:00+00:00,0.0433,0.0434,0.0435,0.0001,0.1616,10,0.0,True,True,True,adx_dm_bearish_cross
CHZ/USDT,2025-09-16 00:15:00+00:00,2025-09-16 02:45:00+00:00,0.0406,0.0404,0.0408,-0.0002,-0.4186,10,0.0,True,True,True,bearish_vol_divergence
CHZ/USDT,2025-09-18 05:30:00+00:00,2025-09-18 06:00:00+00:00,0.043,0.0427,0.0431,-0.0003,-0.6051,2,0.0,True,True,True,adx_dm_bearish_cross
CHZ/USDT,2025-09-18 22:45:00+00:00,2025-09-19 01:15:00+00:00,0.0436,0.0439,0.044,0.0002,0.5269,10,62.16,True,True,True,adx_dm_bearish_cross
CHZ/USDT,2025-09-20 00:15:00+00:00,2025-09-20 01:00:00+00:00,0.0418,0.0419,0.0421,0.0001,0.1675,3,25.93,True,True,True,adx_dm_bearish_cross
CHZ/USDT,2025-09-20 08:45:00+00:00,2025-09-20 09:00:00+00:00,0.0421,0.0422,0.0423,0.0001,0.2374,1,0.0,True,True,True,adx_dm_bearish_cross
CHZ/USDT,2025-09-20 14:00:00+00:00,2025-09-20 17:15:00+00:00,0.042,0.0425,0.0428,0.0005,1.191,13,59.52,True,True,True,bearish_vol_divergence
CHZ/USDT,2025-09-26 23:00:00+00:00,2025-09-27 01:15:00+00:00,0.0394,0.0394,0.0397,0.0,0.0254,9,3.57,True,True,True,adx_dm_bearish_cross
CHZ/USDT,2025-09-30 02:00:00+00:00,2025-09-30 05:30:00+00:00,0.0394,0.0394,0.0396,0.0001,0.1778,14,28.0,True,True,True,bearish_vol_divergence
CHZ/USDT,2025-09-30 07:30:00+00:00,2025-09-30 10:00:00+00:00,0.0392,0.039,0.0394,-0.0002,-0.6121,10,0.0,True,True,True,bearish_vol_divergence
CHZ/USDT,2025-10-01 01:30:00+00:00,2025-10-01 06:45:00+00:00,0.0403,0.0408,0.0413,0.0004,1.0659,21,46.74,True,True,True,bearish_vol_divergence
CHZ/USDT,2025-10-03 22:45:00+00:00,2025-10-04 01:15:00+00:00,0.0455,0.0452,0.0456,-0.0004,-0.7905,10,0.0,True,True,True,bearish_vol_divergence
CHZ/USDT,2025-10-04 23:30:00+00:00,2025-10-05 03:30:00+00:00,0.0443,0.0449,0.0452,0.0006,1.4447,16,75.29,True,True,True,bearish_vol_divergence
CHZ/USDT,2025-10-05 09:15:00+00:00,2025-10-05 09:30:00+00:00,0.045,0.0448,0.0452,-0.0002,-0.5331,1,0.0,True,True,True,adx_dm_bearish_cross
CHZ/USDT,2025-10-06 21:15:00+00:00,2025-10-06 23:45:00+00:00,0.0444,0.0443,0.0447,-0.0001,-0.2927,10,-48.15,True,True,True,bearish_vol_divergence
CHZ/USDT,2025-10-08 13:00:00+00:00,2025-10-08 13:30:00+00:00,0.0416,0.0415,0.0418,-0.0002,-0.3842,2,0.0,True,True,True,adx_dm_bearish_cross
CHZ/USDT,2025-10-08 20:45:00+00:00,2025-10-08 23:15:00+00:00,0.0427,0.0425,0.0429,-0.0001,-0.3516,10,0.0,True,True,True,bearish_vol_divergence
CHZ/USDT,2025-10-14 21:00:00+00:00,2025-10-14 23:30:00+00:00,0.0355,0.0357,0.036,0.0002,0.4783,10,34.69,True,True,True,adx_dm_bearish_cross
CHZ/USDT,2025-10-16 05:45:00+00:00,2025-10-16 07:15:00+00:00,0.0342,0.0343,0.0347,0.0001,0.3511,6,25.0,True,True,True,adx_dm_bearish_cross
CHZ/USDT,2025-10-20 13:00:00+00:00,2025-10-20 15:30:00+00:00,0.0334,0.0335,0.0338,0.0,0.1196,10,12.5,True,True,True,adx_dm_bearish_cross
CHZ/USDT,2025-10-21 20:00:00+00:00,2025-10-22 02:00:00+00:00,0.0333,0.0322,0.0335,-0.0012,-3.5114,24,-100.0,True,True,True,bearish_vol_divergence
CHZ/USDT,2025-10-23 11:00:00+00:00,2025-10-23 11:30:00+00:00,0.032,0.0319,0.0321,-0.0001,-0.2811,2,0.0,True,True,True,adx_dm_bearish_cross
